﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;5BDAB355-C824-476D-94FC-79DF5878C2B4;SKELLEBJERG;32;654711,0000002254;6157026,999997737;Sorø;Region Sjælland;Renseanlæg;Renseanlæg;Skelbæk;SORØ SPILDEVAND A/S;Sorø kommune;https://puls.miljoeportal.dk/wwtps/5bdab355-c824-476d-94fc-79df5878c2b4/examination-details/42409f9d-927f-49d5-83b7-37345347a82f;19-08-2024;821816649;;Udløb;SKELLEBJERG Afløb;32;654726,0000002255;6157034,999997735;Mængdeproportional prøve;Afventer kontrol;Total;;176;BI5 modificeret ;;3,1;mg/l;;0,5;1
Renseanlæg;9B1B00FC-23D0-43B7-9614-7507886FDDEF;STUBBEKØBING;32;695598,0000004588;6086753,999991531;Guldborgsund;Region Sjælland;Renseanlæg;Renseanlæg;GRØNSUND;GULDBORGSUND SPILDEVAND A/S;Guldborgsund Kommune;https://puls.miljoeportal.dk/wwtps/9b1b00fc-23d0-43b7-9614-7507886fddef/examination-details/46853f9a-1725-44f3-b078-97c8c39be562;19-08-2024;425661116;;Udløb;STUBBEKØBING Afløb;32;695683,000000458;6087352,999991502;Mængdeproportional prøve;Afventer kontrol;Total;;261;Phosphor, total-P;;1,1;mg/l;;0,01;1
Renseanlæg;5D55A3EA-A761-4175-937B-6D3ECA8F4691;SLAGELSE;32;648289,0000001922;6143655,999998272;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Tude Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/5d55a3ea-a761-4175-937b-6d3eca8f4691/examination-details/7541d9c8-ed28-4508-9846-1539a248b2cb;19-08-2024;1711010261;;Indløb;SLAGELSE Tilløb;32;648289,0000001922;6143655,999998272;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;13;mg/l;;0,01;2
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;152;Phenanthren;;0,15;mg/kg TS;;0,02;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;39;Glødetab, total;;43;pct TS;;0,1;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/6d4c8a86-9b99-4138-84bd-96bfb1f915ad;20-08-2024;443605052;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;2,4;mg/l;;0,005;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/c57c3d01-f7c6-4323-a35e-e0f1f7d3401e;20-08-2024;1257714279;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Opløst - filtrat fra filtrering;;297;Chlorid;;1300;mg/l;;1;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;1607;PAH (sum af 9);;0,77;mg/kg TS;;0,02;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;1066;Nonylphenol +nonylphenolmono- og diethoxylater;;0,13;mg/kg TS;;0,1;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;36;Tørstof,total;;25;pct;;0,05;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/75812632-ef3f-407c-84c2-055a204a95bc;13-08-2024;1938924697;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;335;Sulfat;;770;mg/l;;0,5;2
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/6d4c8a86-9b99-4138-84bd-96bfb1f915ad;20-08-2024;443605052;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Total;;32;Suspenderede stoffer;;56;mg/l;;0,5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/0e87a11f-259e-44f5-908e-2e8cc102c58d;13-08-2024;719858495;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;0,29;mg/l;;0,01;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/c57c3d01-f7c6-4323-a35e-e0f1f7d3401e;20-08-2024;1257714279;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Total;;183;Kemisk iltforbrug;;54;mg/l;;5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;253;Nitrogen, total N;;36000;mg/kg TS;;100;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;6500;mg/kg;;0;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;824;Benzo(b+j+k)fluranthen;;0,11;mg/kg TS;;0,02;1
Renseanlæg;A99F037A-CDA5-4623-AE9F-759A5C24C2AC;Gevninge Renseanlæg;32;685869,0000003476;6171732,999993076;Lejre;Region Sjælland;Renseanlæg;Renseanlæg;Gevninge Å;FORS Spildevand Lejre A/S;Lejre kommune;https://puls.miljoeportal.dk/wwtps/a99f037a-cda5-4623-ae9f-759a5c24c2ac/examination-details/4e43c514-e46e-42fe-8b0a-e598e13f9cc0;01-08-2024;901655979;;Udløb;Gevninge Afløb;32;686100,0000003476;6171778,999993024;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;2,8;mg/l;;0,5;2
Renseanlæg;A99F037A-CDA5-4623-AE9F-759A5C24C2AC;Gevninge Renseanlæg;32;685869,0000003476;6171732,999993076;Lejre;Region Sjælland;Renseanlæg;Renseanlæg;Gevninge Å;FORS Spildevand Lejre A/S;Lejre kommune;https://puls.miljoeportal.dk/wwtps/a99f037a-cda5-4623-ae9f-759a5c24c2ac/examination-details/a0ed2158-4715-48a3-a2d8-58947e56659e;01-08-2024;1382198713;;Indløb;Gevninge Tilløb;32;685869,0000003476;6171732,999993076;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;64;mg/l;;0,05;2
Renseanlæg;A99F037A-CDA5-4623-AE9F-759A5C24C2AC;Gevninge Renseanlæg;32;685869,0000003476;6171732,999993076;Lejre;Region Sjælland;Renseanlæg;Renseanlæg;Gevninge Å;FORS Spildevand Lejre A/S;Lejre kommune;https://puls.miljoeportal.dk/wwtps/a99f037a-cda5-4623-ae9f-759a5c24c2ac/examination-details/4e43c514-e46e-42fe-8b0a-e598e13f9cc0;01-08-2024;901655979;;Udløb;Gevninge Afløb;32;686100,0000003476;6171778,999993024;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;25;mg/l;;5;2
Renseanlæg;A99F037A-CDA5-4623-AE9F-759A5C24C2AC;Gevninge Renseanlæg;32;685869,0000003476;6171732,999993076;Lejre;Region Sjælland;Renseanlæg;Renseanlæg;Gevninge Å;FORS Spildevand Lejre A/S;Lejre kommune;https://puls.miljoeportal.dk/wwtps/a99f037a-cda5-4623-ae9f-759a5c24c2ac/examination-details/4e43c514-e46e-42fe-8b0a-e598e13f9cc0;01-08-2024;901655979;;Udløb;Gevninge Afløb;32;686100,0000003476;6171778,999993024;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,19;mg/l;;0,005;2
Renseanlæg;9CB6EB16-2EA6-4B0B-B5CF-75A7BDA41568;KONGSTED;32;694099,0000003997;6127053,999991502;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;FAKSE Å,1;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/9cb6eb16-2ea6-4b0b-b5cf-75a7bda41568/examination-details/5100e006-36b0-4b58-b7ba-c15c33db15a3;06-08-2024;1175836979;;Indløb;KONGSTED Tilløb;32;694099,0000003997;6127053,999991502;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;7,9;mg/l;;0,01;2
Renseanlæg;9CB6EB16-2EA6-4B0B-B5CF-75A7BDA41568;KONGSTED;32;694099,0000003997;6127053,999991502;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;FAKSE Å,1;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/9cb6eb16-2ea6-4b0b-b5cf-75a7bda41568/examination-details/5100e006-36b0-4b58-b7ba-c15c33db15a3;06-08-2024;1175836979;;Indløb;KONGSTED Tilløb;32;694099,0000003997;6127053,999991502;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;600;mg/l;;5;2
Renseanlæg;9CB6EB16-2EA6-4B0B-B5CF-75A7BDA41568;KONGSTED;32;694099,0000003997;6127053,999991502;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;FAKSE Å,1;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/9cb6eb16-2ea6-4b0b-b5cf-75a7bda41568/examination-details/5100e006-36b0-4b58-b7ba-c15c33db15a3;06-08-2024;1175836979;;Indløb;KONGSTED Tilløb;32;694099,0000003997;6127053,999991502;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;63;mg/l;;0,05;2
Renseanlæg;9CB6EB16-2EA6-4B0B-B5CF-75A7BDA41568;KONGSTED;32;694099,0000003997;6127053,999991502;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;FAKSE Å,1;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/9cb6eb16-2ea6-4b0b-b5cf-75a7bda41568/examination-details/e1a7577b-92a5-4c48-be6e-3c5cc779e291;06-08-2024;1611383153;;Udløb;KONGSTED Afløb;32;694129,0000003995;6127093,999991493;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,28;mg/l;;0,01;2
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/75812632-ef3f-407c-84c2-055a204a95bc;13-08-2024;1938924697;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Godkendt;Total;;13;pH;;8,4;pH;;2;2
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/0e87a11f-259e-44f5-908e-2e8cc102c58d;13-08-2024;719858495;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Total;;176;BI5 modificeret ;;1,6;mg/l;;0,5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/4ed4c8de-21f4-4a80-ad48-a17b1b983f1c;13-08-2024;1217707359;;Indløb;KALUNDBORG C. Tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;335;Sulfat;;330;mg/l;;0,5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/c57c3d01-f7c6-4323-a35e-e0f1f7d3401e;20-08-2024;1257714279;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Total;;32;Suspenderede stoffer;;5,6;mg/l;;0,5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/4ed4c8de-21f4-4a80-ad48-a17b1b983f1c;13-08-2024;1217707359;;Indløb;KALUNDBORG C. Tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;26;mg/l;;0,005;1
Renseanlæg;5D55A3EA-A761-4175-937B-6D3ECA8F4691;SLAGELSE;32;648289,0000001922;6143655,999998272;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Tude Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/5d55a3ea-a761-4175-937b-6d3eca8f4691/examination-details/8ac20597-a073-4c62-9921-0b1840062395;26-08-2024;939420983;;Udløb;SLAGELSE Afløb;32;648219,0000001919;6143823,999998277;Mængdeproportional prøve;Afventer kontrol;Total;;183;Kemisk iltforbrug;;30;mg/l;;5;1
Renseanlæg;9B1B00FC-23D0-43B7-9614-7507886FDDEF;STUBBEKØBING;32;695598,0000004588;6086753,999991531;Guldborgsund;Region Sjælland;Renseanlæg;Renseanlæg;GRØNSUND;GULDBORGSUND SPILDEVAND A/S;Guldborgsund Kommune;https://puls.miljoeportal.dk/wwtps/9b1b00fc-23d0-43b7-9614-7507886fddef/examination-details/46853f9a-1725-44f3-b078-97c8c39be562;19-08-2024;425661116;;Udløb;STUBBEKØBING Afløb;32;695683,000000458;6087352,999991502;Mængdeproportional prøve;Afventer kontrol;Total;;253;Nitrogen, total N;;4,7;mg/l;;0,05;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;1150;Benz(a)pyren;;0,058;mg/kg TS;;0,02;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;318;Kobber;;160;mg/kg TS;;3;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/6d4c8a86-9b99-4138-84bd-96bfb1f915ad;20-08-2024;443605052;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Total;;13;pH;;8;pH;;2;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;353;Zink;;290;mg/kg TS;;2;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/75812632-ef3f-407c-84c2-055a204a95bc;13-08-2024;1938924697;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;297;Chlorid;;990;mg/l;;1;2
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;274;Bly;;810;mg/kg P;;0;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;102;Di(2-ethylhexyl)phthalat;;2,3;mg/kg TS;;2;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/4ed4c8de-21f4-4a80-ad48-a17b1b983f1c;13-08-2024;1217707359;;Indløb;KALUNDBORG C. Tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;297;Chlorid;;2200;mg/l;;1;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/0e87a11f-259e-44f5-908e-2e8cc102c58d;13-08-2024;719858495;;Udløb;KALUNDBORG C. Afløb;32;630318,0000001071;6166252,99999918;Ikke oplyst;Afventer kontrol;Total;;183;Kemisk iltforbrug;;56;mg/l;;5;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/15360622-93d4-4b88-ab05-f0e162fdd2cd;14-08-2024;1616966866;I slam;Målested;KALUNDBORG C. I slam;32;632306,2680466705;6171086,853661792;Ikke oplyst;Afventer kontrol;Total;;326;Nikkel;;770;mg/kg P;;0;1
Renseanlæg;E350D23A-14FF-4382-B599-7CF0AFE9302B;KALUNDBORG C.;32;632306,2680466705;6171086,853661792;Kalundborg;Region Sjælland;Renseanlæg;Renseanlæg;Jammerland Bugt;KALUNDBORG RENSEANLÆG A/S;Kalundborg kommune;https://puls.miljoeportal.dk/wwtps/e350d23a-14ff-4382-b599-7cf0afe9302b/examination-details/75812632-ef3f-407c-84c2-055a204a95bc;13-08-2024;1938924697;;Indløb;Novo - tilløb;32;632306,2680466705;6171086,853661792;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;11;mg/l;;0,05;2
